Age,Gender,Unit_Price,Quantity,Is_Returning_Customer,Delivery_Time_Days,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,Discount_Percentage,Avg_Spending_City,Product_Beauty,Product_Books,Product_Electronics,Product_Fashion,Product_Food,Product_Home & Garden,Product_Sports,Product_Toys,Payment_Bank Transfer,Payment_Cash on Delivery,Payment_Credit Card,Payment_Debit Card,Payment_Digital Wallet,Device_Desktop,Device_Mobile,Device_Tablet,Engagement_Score,Pages_per_Minute,Browsing_to_Delivery_Ratio,Rating_Deviation,Age_Teen,Age_Young_Adult,Age_Adult,Age_Middle_Aged,Age_Senior,Age_Elder,Seg_Female_Adult,Seg_Female_Elder,Seg_Female_Middle_Aged,Seg_Female_Senior,Seg_Female_Teen,Seg_Female_Young_Adult,Seg_Male_Adult,Seg_Male_Elder,Seg_Male_Middle_Aged,Seg_Male_Senior,Seg_Male_Teen,Seg_Male_Young_Adult,Seg_Other_Adult,Seg_Other_Middle_Aged,Seg_Other_Senior,Seg_Other_Teen,Seg_Other_Young_Adult,Total_Amount,Avg_Spending_Gender,Relative_Spending,Age_Group,Avg_Spending_AgeGroup,AgeGroup_Spending_Deviation,Engagement_per_Year,Payment_Method,Gender_Payment_Female_Bank Transfer,Gender_Payment_Female_Cash on Delivery,Gender_Payment_Female_Credit Card,Gender_Payment_Female_Debit Card,Gender_Payment_Female_Digital Wallet,Gender_Payment_Male_Bank Transfer,Gender_Payment_Male_Cash on Delivery,Gender_Payment_Male_Credit Card,Gender_Payment_Male_Debit Card,Gender_Payment_Male_Digital Wallet,Gender_Payment_Other_Bank Transfer,Gender_Payment_Other_Cash on Delivery,Gender_Payment_Other_Credit Card,Gender_Payment_Other_Debit Card,Gender_Payment_Other_Digital Wallet,Age_x_Gender
29,0,64.76,4,False,11,2023,7,28,4,3,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.02394526795895097,0.375,0.03409090909090909,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,259.04,992.7806019261636,0.260923712144877,Adult,948.9059180977544,-689.8659180977543,0.0008256988951362403,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
18,1,41.08,4,True,2,2023,7,28,4,3,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7377423033067275,0.26,0.13,-0.2257,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,164.32,977.8351950718686,0.16804467749590754,Teen,1036.446710816777,-872.1267108167772,0.04098568351704042,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18
48,0,350.76,4,False,7,2023,7,28,4,3,0,3.6926958604173796,945.8911166666668,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.2474344355758267,0.45454545454545453,0.06493506493506493,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1351.23,992.7806019261636,1.361056005101614,Middle_Aged,993.3129057591623,357.91709424083774,0.005154884074496389,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
52,1,1241.9,3,True,3,2023,7,28,4,3,0,0.0,1039.036261682243,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.11516533637400228,0.6153846153846154,0.20512820512820515,0.02429999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3725.7,977.8351950718686,3.8101512594115303,Senior,991.7608411214953,2733.9391588785047,0.0022147180071923514,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,52
52,1,1217.93,1,False,7,2023,7,28,4,3,0,0.0,843.7162834224599,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.112884834663626,0.35294117647058826,0.05042016806722689,-0.2257,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1217.93,977.8351950718686,1.2455370865542277,Senior,991.7608411214953,226.16915887850473,0.0021708622050697307,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,52
40,0,41.52,1,False,5,2023,7,29,5,3,1,0.0,1215.1903112840466,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.35233751425313575,0.46153846153846156,0.09230769230769231,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.52,992.7806019261636,0.04182192915478417,Middle_Aged,993.3129057591623,-951.7929057591623,0.008808437856328394,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
26,1,104.65,2,False,4,2023,7,29,5,3,1,9.550883898709985,843.7162834224599,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.1516533637400228,0.47058823529411764,0.11764705882352941,0.02429999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,189.31,977.8351950718686,0.193601131309337,Adult,948.9059180977544,-759.5959180977543,0.005832821682308569,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,26
37,0,36.77,5,True,7,2023,7,29,5,3,1,0.0,925.5570766129032,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.11972633979475485,1.3333333333333333,0.19047619047619047,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183.85,992.7806019261636,0.18518693822512208,Middle_Aged,993.3129057591623,-809.4629057591623,0.003235847021479861,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
48,1,126.72,1,True,10,2023,7,29,5,3,1,0.0,1215.1903112840466,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.11060433295324971,1.0,0.1,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,126.72,977.8351950718686,0.12959239004552947,Middle_Aged,993.3129057591623,-866.5929057591622,0.0023042569365260357,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48
34,1,238.12,2,True,4,2023,7,29,5,3,1,0.0,894.6065578231292,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.1402508551881414,0.3888888888888889,0.09722222222222222,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,476.24,977.8351950718686,0.4870350365789375,Adult,948.9059180977544,-472.66591809775434,0.0041250251525923945,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34
40,0,804.85,2,True,3,2023,7,29,5,3,1,0.0,912.3450143266475,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.15393386545039908,0.2608695652173913,0.08695652173913043,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1609.7,992.7806019261636,1.6214055722653198,Middle_Aged,993.3129057591623,616.3870942408378,0.003848346636259977,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
39,1,49.03,2,False,11,2023,7,29,5,3,1,11.289006730573119,1039.036261682243,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.02394526795895097,1.5,0.13636363636363635,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,86.99,977.8351950718686,0.08896182141777627,Middle_Aged,993.3129057591623,-906.3229057591623,0.0006139812297166915,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,39
37,1,15.57,1,False,8,2023,7,29,5,3,1,0.0,894.6065578231292,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.2976054732041049,0.24242424242424243,0.030303030303030304,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,15.57,977.8351950718686,0.015922928606446448,Middle_Aged,993.3129057591623,-977.7429057591622,0.00804339116767851,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37
29,1,154.07,2,True,5,2023,7,29,5,3,1,0.0,925.5570766129032,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.16077537058152794,1.0,0.2,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,308.14,977.8351950718686,0.31512467699360364,Adult,948.9059180977544,-640.7659180977544,0.005543978295914757,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,29
43,0,67.42,1,False,4,2023,7,29,5,3,1,0.0,912.3450143266475,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.08209806157354618,0.3333333333333333,0.08333333333333333,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67.42,992.7806019261636,0.0679102712816847,Middle_Aged,993.3129057591623,-925.8929057591623,0.001909257245896423,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
34,1,23.85,1,False,7,2023,7,29,5,3,1,7.127882599580712,852.2782380952381,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.21550741163055873,0.3333333333333333,0.047619047619047616,0.02429999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,22.15,977.8351950718686,0.022652078910262607,Adult,948.9059180977544,-926.7559180977544,0.006338453283251728,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,34
29,0,1242.78,3,True,3,2023,7,29,5,3,1,7.911563859519251,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.22462941847206386,0.32,0.10666666666666667,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3433.37,992.7806019261636,3.4583371122871225,Adult,948.9059180977544,2484.4640819022457,0.007745842016278064,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
18,1,96.26,1,False,12,2023,7,30,6,3,1,0.0,1129.787380952381,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.28164196123147095,0.4,0.03333333333333333,0.2743,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,96.26,977.8351950718686,0.09844194654184556,Teen,1036.446710816777,-940.1867108167771,0.01564677562397061,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18
27,0,1548.15,1,False,7,2023,7,30,6,3,1,0.0,1215.1903112840466,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.09236031927023945,0.42857142857142855,0.061224489795918366,0.02429999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1548.15,992.7806019261636,1.5594079870178015,Adult,948.9059180977544,599.2440819022457,0.0034207525655644243,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
18,0,49.59,1,False,7,2023,7,30,6,3,1,0.0,894.6065578231292,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.23261117445838084,0.391304347826087,0.055900621118012424,-0.4757,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49.59,992.7806019261636,0.04995061336189179,Teen,1036.446710816777,-986.8567108167771,0.012922843025465602,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
36,1,10.57,4,True,5,2023,7,30,6,3,1,2.625354777672659,894.6065578231292,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.3112884834663626,0.5217391304347826,0.10434782608695652,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,41.17,977.8351950718686,0.042103209423725134,Middle_Aged,993.3129057591623,-952.1429057591623,0.008646902318510072,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,36
38,0,516.2,5,True,8,2023,7,30,6,3,1,0.0,945.8911166666668,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.08893956670467502,1.0,0.125,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2581.0,992.7806019261636,2.5997687656189292,Middle_Aged,993.3129057591623,1587.6870942408377,0.0023405149132809215,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
49,0,97.49,3,False,8,2023,7,30,6,3,1,0.0,925.5570766129032,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.21550741163055873,0.75,0.09375,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,292.47,992.7806019261636,0.2945968116546177,Middle_Aged,993.3129057591623,-700.8429057591622,0.004398110441439974,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
31,0,115.2,2,False,11,2023,7,30,6,3,1,0.0,1039.036261682243,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.21322690992018245,0.5263157894736842,0.04784688995215311,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,230.4,992.7806019261636,0.23207544502076766,Adult,948.9059180977544,-718.5059180977544,0.006878287416780079,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
19,1,3361.82,1,True,7,2023,7,30,6,3,1,0.0,1039.036261682243,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.1676168757126568,0.6666666666666666,0.09523809523809523,-0.2257,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3361.82,977.8351950718686,3.4380231116071807,Young_Adult,1004.3452976190476,2357.4747023809523,0.008821940826981936,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,19
